Name,Email,Phone,Year,Dept
Student 634,student634@example.com,9136620044,1,CS
Student 635,student635@example.com,9996628505,1,EE
Student 636,student636@example.com,9241242335,3,CE
Student 637,student637@example.com,9220586189,4,CS
Student 638,student638@example.com,9456236304,2,CS
Student 639,student639@example.com,9916283434,5,CE
Student 640,student640@example.com,9546317785,5,ME
Student 641,student641@example.com,9818854335,5,CE
Student 642,student642@example.com,9977360372,5,ME
Student 643,student643@example.com,9413522962,2,CS
Student 644,student644@example.com,9980577407,4,ME
Student 645,student645@example.com,9762321220,3,CE
Student 646,student646@example.com,9196421762,3,EE
Student 647,student647@example.com,9121060792,4,EE
Student 648,student648@example.com,9931897750,5,CS
Student 649,student649@example.com,9659415281,4,EE
Student 650,student650@example.com,9765163970,4,ME
Student 651,student651@example.com,9739894632,1,EE
Student 652,student652@example.com,9477644446,1,EE
Student 653,student653@example.com,9417086945,3,ME
Student 654,student654@example.com,9866174855,4,CE
Student 655,student655@example.com,9377145676,5,EE
Student 656,student656@example.com,9575979392,5,EE
Student 657,student657@example.com,9640734012,4,EE
Student 658,student658@example.com,9886210139,4,ME
Student 659,student659@example.com,9981493496,1,CS
Student 660,student660@example.com,9329924756,3,CE
Student 661,student661@example.com,9417281320,5,ME
Student 662,student662@example.com,9398483018,3,CS
Student 663,student663@example.com,9976249009,4,CS
Student 664,student664@example.com,9155015759,4,ME
Student 665,student665@example.com,9147230489,1,EE
Student 666,student666@example.com,9341527085,1,EE
Student 667,student667@example.com,9506304527,5,ME
Student 668,student668@example.com,9981727990,4,EE
Student 669,student669@example.com,9300031530,1,CS
Student 670,student670@example.com,9464134859,1,CS
Student 671,student671@example.com,9708188626,1,CS
Student 672,student672@example.com,9143621320,2,ME
Student 673,student673@example.com,9174596159,3,CE
Student 674,student674@example.com,9597553114,3,ME
Student 675,student675@example.com,9329747330,2,EE
Student 676,student676@example.com,9867870101,3,ME
Student 677,student677@example.com,9999064158,3,CE
Student 678,student678@example.com,9256945756,2,EE
Student 679,student679@example.com,9339284317,2,CS
Student 680,student680@example.com,9589529205,4,EE
Student 681,student681@example.com,9122777072,1,CS
Student 682,student682@example.com,9682351368,2,ME
Student 683,student683@example.com,9885668281,5,ME
Student 684,student684@example.com,9333208718,2,CS
Student 685,student685@example.com,9387859303,4,CS
Student 686,student686@example.com,9200217508,3,CS
Student 687,student687@example.com,9323403713,2,ME
Student 688,student688@example.com,9266159033,5,CE
Student 689,student689@example.com,9111211588,3,CS
Student 690,student690@example.com,9882877275,1,ME
Student 691,student691@example.com,9981458576,2,CE
Student 692,student692@example.com,9593786431,5,EE
Student 693,student693@example.com,9967097936,4,ME
Student 694,student694@example.com,9237622124,1,ME
Student 695,student695@example.com,9714133592,5,ME
Student 696,student696@example.com,9247972233,1,EE
Student 697,student697@example.com,9308183701,5,CS
Student 698,student698@example.com,9147373941,3,ME
Student 699,student699@example.com,9238533245,4,CE
Student 700,student700@example.com,9429284002,4,CE
Student 701,student701@example.com,9216332611,3,CS
Student 702,student702@example.com,9928307085,4,ME
Student 703,student703@example.com,9936195789,1,ME
Student 704,student704@example.com,9907606872,5,EE
Student 705,student705@example.com,9661009259,3,ME
Student 706,student706@example.com,9823290374,4,ME
Student 707,student707@example.com,9514042355,2,ME
Student 708,student708@example.com,9949929639,3,CS
Student 709,student709@example.com,9136874189,1,CE
Student 710,student710@example.com,9157210331,3,EE
Student 711,student711@example.com,9931921698,5,ME
Student 712,student712@example.com,9517753573,1,ME
Student 713,student713@example.com,9559368467,4,EE
Student 714,student714@example.com,9326842618,5,EE
Student 715,student715@example.com,9306362122,1,EE
Student 716,student716@example.com,9457155745,1,CE
Student 717,student717@example.com,9210194080,5,CS
Student 718,student718@example.com,9559995073,1,ME
Student 719,student719@example.com,9176784961,3,CS
Student 720,student720@example.com,9666379253,5,CS
Student 721,student721@example.com,9513000596,5,ME
Student 722,student722@example.com,9942179638,3,CE
Student 723,student723@example.com,9656019417,1,EE
Student 724,student724@example.com,9587471514,5,CE
Student 725,student725@example.com,9940574100,1,EE
Student 726,student726@example.com,9965387493,2,CE
Student 727,student727@example.com,9662967196,2,EE
Student 728,student728@example.com,9376566725,2,ME
Student 729,student729@example.com,9719808048,2,ME
Student 730,student730@example.com,9594394127,3,CE
Student 731,student731@example.com,9546499422,3,CE
Student 732,student732@example.com,9872642461,5,EE
Student 733,student733@example.com,9120834843,5,EE
Student 734,student734@example.com,9334968322,4,EE
Student 735,student735@example.com,9753284884,3,ME
Student 736,student736@example.com,9285588673,2,CE
Student 737,student737@example.com,9750036809,3,CE
Student 738,student738@example.com,9588180453,4,ME
Student 739,student739@example.com,9145207812,3,ME
Student 740,student740@example.com,9183328436,1,EE
Student 741,student741@example.com,9976900157,2,CE
Student 742,student742@example.com,9962129823,4,EE
Student 743,student743@example.com,9172941815,3,EE
Student 744,student744@example.com,9284075608,5,CS
Student 745,student745@example.com,9499643342,2,EE
Student 746,student746@example.com,9232425965,1,EE
Student 747,student747@example.com,9801375743,5,ME
Student 748,student748@example.com,9215878704,2,CS
Student 749,student749@example.com,9975246225,5,EE
Student 750,student750@example.com,9371626294,3,CE
Student 751,student751@example.com,9394469597,4,CE
Student 752,student752@example.com,9777510250,2,EE
Student 753,student753@example.com,9426276015,1,CE
Student 754,student754@example.com,9643009589,1,EE
Student 755,student755@example.com,9866717780,2,CE
Student 756,student756@example.com,9433731918,2,ME
Student 757,student757@example.com,9227138236,5,CE
Student 758,student758@example.com,9456969369,2,EE
Student 759,student759@example.com,9916709869,5,CE
Student 760,student760@example.com,9652877228,3,ME
Student 761,student761@example.com,9942134796,4,CS
Student 762,student762@example.com,9781596390,1,CE
Student 763,student763@example.com,9143313538,2,EE
Student 764,student764@example.com,9112401938,4,CE
Student 765,student765@example.com,9200557124,2,EE
Student 766,student766@example.com,9172692050,1,EE
Student 767,student767@example.com,9694562119,5,ME
Student 768,student768@example.com,9571038612,2,CE
Student 769,student769@example.com,9337589203,2,CE
Student 770,student770@example.com,9649925845,1,EE
Student 771,student771@example.com,9425607772,4,EE
Student 772,student772@example.com,9589778164,1,CS
Student 773,student773@example.com,9319498721,2,EE
Student 774,student774@example.com,9462381726,5,CE
Student 775,student775@example.com,9604107553,2,EE
Student 776,student776@example.com,9412245813,3,ME
Student 777,student777@example.com,9727653008,2,ME
Student 778,student778@example.com,9569017788,3,CE
Student 779,student779@example.com,9151536525,5,EE
Student 780,student780@example.com,9634302213,4,CS
Student 781,student781@example.com,9435120191,3,CS
Student 782,student782@example.com,9115502175,3,CE
Student 783,student783@example.com,9858312577,5,ME
Student 784,student784@example.com,9581046371,3,CE
Student 785,student785@example.com,9716150517,3,ME
Student 786,student786@example.com,9592820262,4,CS
Student 787,student787@example.com,9191537158,2,EE
Student 788,student788@example.com,9638948513,3,ME
Student 789,student789@example.com,9826957933,4,CE
Student 790,student790@example.com,9458665779,2,ME
Student 791,student791@example.com,9640540714,3,CS
Student 792,student792@example.com,9502432883,5,EE
Student 793,student793@example.com,9423431820,1,CE
Student 794,student794@example.com,9128682131,4,ME
Student 795,student795@example.com,9759402418,3,CS
Student 796,student796@example.com,9298923172,5,EE
Student 797,student797@example.com,9350671199,4,ME
Student 798,student798@example.com,9839180337,5,ME
Student 799,student799@example.com,9766922644,1,CS
Student 800,student800@example.com,9704174596,3,ME
Student 801,student801@example.com,9300480745,1,CE
Student 802,student802@example.com,9233582997,5,EE
Student 803,student803@example.com,9588977821,2,CS
Student 804,student804@example.com,9811736628,4,CE
Student 805,student805@example.com,9780751544,4,EE
Student 806,student806@example.com,9973877874,2,ME
Student 807,student807@example.com,9323883008,3,CS
Student 808,student808@example.com,9967248384,3,CE
Student 809,student809@example.com,9857650646,5,EE
Student 810,student810@example.com,9273292375,4,CS
Student 811,student811@example.com,9167271298,5,ME
Student 812,student812@example.com,9177463259,5,ME
Student 813,student813@example.com,9314833881,1,ME
Student 814,student814@example.com,9247650216,3,CE
Student 815,student815@example.com,9654306060,3,EE
Student 816,student816@example.com,9653833848,5,CE
Student 817,student817@example.com,9766281826,3,CS
Student 818,student818@example.com,9369370192,4,CE
Student 819,student819@example.com,9676297061,1,EE
Student 820,student820@example.com,9922538523,1,ME
Student 821,student821@example.com,9881133935,3,EE
Student 822,student822@example.com,9350288403,1,CE
Student 823,student823@example.com,9673352198,4,EE
Student 824,student824@example.com,9500941078,5,CS
Student 825,student825@example.com,9606979210,3,EE
Student 826,student826@example.com,9228296614,5,EE
Student 827,student827@example.com,9465549147,2,EE
Student 828,student828@example.com,9305048810,1,CS
Student 829,student829@example.com,9130092801,5,EE
Student 830,student830@example.com,9429422694,5,CS
Student 831,student831@example.com,9773502208,3,ME
Student 832,student832@example.com,9148911889,2,EE
Student 833,student833@example.com,9489645632,3,EE
Student 834,student834@example.com,9546239695,4,EE
Student 835,student835@example.com,9718845256,5,EE
Student 836,student836@example.com,9368933741,1,CS
Student 837,student837@example.com,9842038794,3,ME
Student 838,student838@example.com,9155528802,3,EE
Student 839,student839@example.com,9965944223,2,EE
Student 840,student840@example.com,9810191184,5,ME
Student 841,student841@example.com,9774953908,5,CE
Student 842,student842@example.com,9239551072,3,ME
Student 843,student843@example.com,9911100451,3,ME
Student 844,student844@example.com,9954965571,2,EE
Student 845,student845@example.com,9746380735,4,EE
Student 846,student846@example.com,9737876988,3,CS
Student 847,student847@example.com,9595581334,3,ME
Student 848,student848@example.com,9954051421,1,ME
Student 849,student849@example.com,9436623715,1,EE
Student 850,student850@example.com,9640625321,3,CS
Student 851,student851@example.com,9548220501,5,CE
Student 852,student852@example.com,9961469936,1,EE
Student 853,student853@example.com,9250677989,2,ME
Student 854,student854@example.com,9724094703,3,ME
Student 855,student855@example.com,9358952640,5,CS
Student 856,student856@example.com,9417930308,1,ME
Student 857,student857@example.com,9945912242,3,ME
Student 858,student858@example.com,9596169910,5,EE
Student 859,student859@example.com,9970667208,3,CS
Student 860,student860@example.com,9166013921,2,ME
Student 861,student861@example.com,9752441025,5,ME
Student 862,student862@example.com,9588142352,1,ME
Student 863,student863@example.com,9745319366,5,CS
Student 864,student864@example.com,9788822793,3,ME
Student 865,student865@example.com,9209364952,4,EE
Student 866,student866@example.com,9109880157,5,CS
Student 867,student867@example.com,9788203543,5,ME
Student 868,student868@example.com,9141706405,3,EE
Student 869,student869@example.com,9194992922,1,CE
Student 870,student870@example.com,9513276382,5,CE
Student 871,student871@example.com,9317381188,4,EE
Student 872,student872@example.com,9970629625,1,CS
Student 873,student873@example.com,9459425973,3,CS
Student 874,student874@example.com,9366346617,1,CE
Student 875,student875@example.com,9224659689,2,CS
Student 876,student876@example.com,9427840894,5,CS
Student 877,student877@example.com,9645352379,1,CE
Student 878,student878@example.com,9446113268,2,CS
Student 879,student879@example.com,9566420555,2,CE
Student 880,student880@example.com,9901036426,1,CE
Student 881,student881@example.com,9489531238,5,CE
Student 882,student882@example.com,9487967321,4,ME
Student 883,student883@example.com,9931389064,5,EE
Student 884,student884@example.com,9454270768,4,CE
Student 885,student885@example.com,9990042860,1,ME
Student 886,student886@example.com,9828451608,5,CS
